x	y	clickSelects	xmin	xmax	ymin	ymax
26680	1224	26700,1200	26655	26705	1199	1249
25580	24	25600,0	25555	25605	-1	49
25680	124	25700,100	25655	25705	99	149
25780	224	25800,200	25755	25805	199	249
25880	324	25900,300	25855	25905	299	349
25980	424	26000,400	25955	26005	399	449
26080	524	26100,500	26055	26105	499	549
26180	624	26200,600	26155	26205	599	649
26280	724	26300,700	26255	26305	699	749
26380	824	26400,800	26355	26405	799	849
26480	924	26500,900	26455	26505	899	949
26580	1024	26600,1000	26555	26605	999	1049
26680	1124	26700,1100	26655	26705	1099	1149
25630	74	25650,50	25605	25655	49	99
25730	174	25750,150	25705	25755	149	199
25830	274	25850,250	25805	25855	249	299
25930	374	25950,350	25905	25955	349	399
26030	474	26050,450	26005	26055	449	499
26130	574	26150,550	26105	26155	549	599
26230	674	26250,650	26205	26255	649	699
26330	774	26350,750	26305	26355	749	799
26430	874	26450,850	26405	26455	849	899
26530	974	26550,950	26505	26555	949	999
26630	1074	26650,1050	26605	26655	1049	1099
26730	1174	26750,1150	26705	26755	1149	1199
25630	24	25650,0	25605	25655	-1	49
25680	74	25700,50	25655	25705	49	99
25730	124	25750,100	25705	25755	99	149
25780	174	25800,150	25755	25805	149	199
25830	224	25850,200	25805	25855	199	249
25880	274	25900,250	25855	25905	249	299
25930	324	25950,300	25905	25955	299	349
25980	374	26000,350	25955	26005	349	399
26030	424	26050,400	26005	26055	399	449
26080	474	26100,450	26055	26105	449	499
26130	524	26150,500	26105	26155	499	549
26180	574	26200,550	26155	26205	549	599
26230	624	26250,600	26205	26255	599	649
26280	674	26300,650	26255	26305	649	699
26330	724	26350,700	26305	26355	699	749
26380	774	26400,750	26355	26405	749	799
26430	824	26450,800	26405	26455	799	849
26480	874	26500,850	26455	26505	849	899
26530	924	26550,900	26505	26555	899	949
26580	974	26600,950	26555	26605	949	999
26630	1024	26650,1000	26605	26655	999	1049
26680	1074	26700,1050	26655	26705	1049	1099
26730	1124	26750,1100	26705	26755	1099	1149
25680	24	25700,0	25655	25705	-1	49
25780	124	25800,100	25755	25805	99	149
25880	224	25900,200	25855	25905	199	249
25980	324	26000,300	25955	26005	299	349
26080	424	26100,400	26055	26105	399	449
26180	524	26200,500	26155	26205	499	549
26280	624	26300,600	26255	26305	599	649
26380	724	26400,700	26355	26405	699	749
26480	824	26500,800	26455	26505	799	849
26580	924	26600,900	26555	26605	899	949
26680	1024	26700,1000	26655	26705	999	1049
25730	74	25750,50	25705	25755	49	99
25830	174	25850,150	25805	25855	149	199
25930	274	25950,250	25905	25955	249	299
26030	374	26050,350	26005	26055	349	399
26130	474	26150,450	26105	26155	449	499
26230	574	26250,550	26205	26255	549	599
26330	674	26350,650	26305	26355	649	699
26430	774	26450,750	26405	26455	749	799
26530	874	26550,850	26505	26555	849	899
26630	974	26650,950	26605	26655	949	999
26730	1074	26750,1050	26705	26755	1049	1099
26780	1124	26800,1100	26755	26805	1099	1149
25730	24	25750,0	25705	25755	-1	49
25780	74	25800,50	25755	25805	49	99
25830	124	25850,100	25805	25855	99	149
25880	174	25900,150	25855	25905	149	199
25930	224	25950,200	25905	25955	199	249
25980	274	26000,250	25955	26005	249	299
26030	324	26050,300	26005	26055	299	349
26080	374	26100,350	26055	26105	349	399
26130	424	26150,400	26105	26155	399	449
26180	474	26200,450	26155	26205	449	499
26230	524	26250,500	26205	26255	499	549
26280	574	26300,550	26255	26305	549	599
26330	624	26350,600	26305	26355	599	649
26380	674	26400,650	26355	26405	649	699
26430	724	26450,700	26405	26455	699	749
26480	774	26500,750	26455	26505	749	799
26530	824	26550,800	26505	26555	799	849
26580	874	26600,850	26555	26605	849	899
26630	924	26650,900	26605	26655	899	949
26680	974	26700,950	26655	26705	949	999
26730	1024	26750,1000	26705	26755	999	1049
26780	1074	26800,1050	26755	26805	1049	1099
25780	24	25800,0	25755	25805	-1	49
25880	124	25900,100	25855	25905	99	149
25980	224	26000,200	25955	26005	199	249
26080	324	26100,300	26055	26105	299	349
26180	424	26200,400	26155	26205	399	449
26280	524	26300,500	26255	26305	499	549
26380	624	26400,600	26355	26405	599	649
26480	724	26500,700	26455	26505	699	749
26580	824	26600,800	26555	26605	799	849
26680	924	26700,900	26655	26705	899	949
26780	1024	26800,1000	26755	26805	999	1049
25830	74	25850,50	25805	25855	49	99
25930	174	25950,150	25905	25955	149	199
26030	274	26050,250	26005	26055	249	299
26130	374	26150,350	26105	26155	349	399
26230	474	26250,450	26205	26255	449	499
26330	574	26350,550	26305	26355	549	599
26430	674	26450,650	26405	26455	649	699
26530	774	26550,750	26505	26555	749	799
26630	874	26650,850	26605	26655	849	899
26730	974	26750,950	26705	26755	949	999
26830	1074	26850,1050	26805	26855	1049	1099
25830	24	25850,0	25805	25855	-1	49
25880	74	25900,50	25855	25905	49	99
25930	124	25950,100	25905	25955	99	149
25980	174	26000,150	25955	26005	149	199
26030	224	26050,200	26005	26055	199	249
26080	274	26100,250	26055	26105	249	299
26130	324	26150,300	26105	26155	299	349
26180	374	26200,350	26155	26205	349	399
26230	424	26250,400	26205	26255	399	449
26280	474	26300,450	26255	26305	449	499
26330	524	26350,500	26305	26355	499	549
26380	574	26400,550	26355	26405	549	599
26430	624	26450,600	26405	26455	599	649
26480	674	26500,650	26455	26505	649	699
26530	724	26550,700	26505	26555	699	749
26580	774	26600,750	26555	26605	749	799
26630	824	26650,800	26605	26655	799	849
26680	874	26700,850	26655	26705	849	899
26730	924	26750,900	26705	26755	899	949
26780	974	26800,950	26755	26805	949	999
26830	1024	26850,1000	26805	26855	999	1049
25880	24	25900,0	25855	25905	-1	49
25980	124	26000,100	25955	26005	99	149
26080	224	26100,200	26055	26105	199	249
26180	324	26200,300	26155	26205	299	349
26280	424	26300,400	26255	26305	399	449
26380	524	26400,500	26355	26405	499	549
26480	624	26500,600	26455	26505	599	649
26580	724	26600,700	26555	26605	699	749
26680	824	26700,800	26655	26705	799	849
26780	924	26800,900	26755	26805	899	949
25930	74	25950,50	25905	25955	49	99
26030	174	26050,150	26005	26055	149	199
26130	274	26150,250	26105	26155	249	299
26230	374	26250,350	26205	26255	349	399
26330	474	26350,450	26305	26355	449	499
26430	574	26450,550	26405	26455	549	599
26530	674	26550,650	26505	26555	649	699
26630	774	26650,750	26605	26655	749	799
26730	874	26750,850	26705	26755	849	899
26830	974	26850,950	26805	26855	949	999
26880	1024	26900,1000	26855	26905	999	1049
25930	24	25950,0	25905	25955	-1	49
25980	74	26000,50	25955	26005	49	99
26030	124	26050,100	26005	26055	99	149
26080	174	26100,150	26055	26105	149	199
26130	224	26150,200	26105	26155	199	249
26180	274	26200,250	26155	26205	249	299
26230	324	26250,300	26205	26255	299	349
26280	374	26300,350	26255	26305	349	399
26330	424	26350,400	26305	26355	399	449
26380	474	26400,450	26355	26405	449	499
26430	524	26450,500	26405	26455	499	549
26480	574	26500,550	26455	26505	549	599
26530	624	26550,600	26505	26555	599	649
26580	674	26600,650	26555	26605	649	699
26630	724	26650,700	26605	26655	699	749
26680	774	26700,750	26655	26705	749	799
26730	824	26750,800	26705	26755	799	849
26780	874	26800,850	26755	26805	849	899
26830	924	26850,900	26805	26855	899	949
26880	974	26900,950	26855	26905	949	999
25980	24	26000,0	25955	26005	-1	49
26080	124	26100,100	26055	26105	99	149
26180	224	26200,200	26155	26205	199	249
26280	324	26300,300	26255	26305	299	349
26380	424	26400,400	26355	26405	399	449
26480	524	26500,500	26455	26505	499	549
26580	624	26600,600	26555	26605	599	649
26680	724	26700,700	26655	26705	699	749
26780	824	26800,800	26755	26805	799	849
26880	924	26900,900	26855	26905	899	949
26030	74	26050,50	26005	26055	49	99
26130	174	26150,150	26105	26155	149	199
26230	274	26250,250	26205	26255	249	299
26330	374	26350,350	26305	26355	349	399
26430	474	26450,450	26405	26455	449	499
26530	574	26550,550	26505	26555	549	599
26630	674	26650,650	26605	26655	649	699
26730	774	26750,750	26705	26755	749	799
26830	874	26850,850	26805	26855	849	899
26930	974	26950,950	26905	26955	949	999
26030	24	26050,0	26005	26055	-1	49
26080	74	26100,50	26055	26105	49	99
26130	124	26150,100	26105	26155	99	149
26180	174	26200,150	26155	26205	149	199
26230	224	26250,200	26205	26255	199	249
26280	274	26300,250	26255	26305	249	299
26330	324	26350,300	26305	26355	299	349
26380	374	26400,350	26355	26405	349	399
26430	424	26450,400	26405	26455	399	449
26480	474	26500,450	26455	26505	449	499
26530	524	26550,500	26505	26555	499	549
26580	574	26600,550	26555	26605	549	599
26630	624	26650,600	26605	26655	599	649
26680	674	26700,650	26655	26705	649	699
26730	724	26750,700	26705	26755	699	749
26780	774	26800,750	26755	26805	749	799
26830	824	26850,800	26805	26855	799	849
26880	874	26900,850	26855	26905	849	899
26930	924	26950,900	26905	26955	899	949
26080	24	26100,0	26055	26105	-1	49
26180	124	26200,100	26155	26205	99	149
26280	224	26300,200	26255	26305	199	249
26380	324	26400,300	26355	26405	299	349
26480	424	26500,400	26455	26505	399	449
26580	524	26600,500	26555	26605	499	549
26680	624	26700,600	26655	26705	599	649
26780	724	26800,700	26755	26805	699	749
26880	824	26900,800	26855	26905	799	849
26130	74	26150,50	26105	26155	49	99
26230	174	26250,150	26205	26255	149	199
26330	274	26350,250	26305	26355	249	299
26430	374	26450,350	26405	26455	349	399
26530	474	26550,450	26505	26555	449	499
26630	574	26650,550	26605	26655	549	599
26730	674	26750,650	26705	26755	649	699
26830	774	26850,750	26805	26855	749	799
26930	874	26950,850	26905	26955	849	899
26980	924	27000,900	26955	27005	899	949
26130	24	26150,0	26105	26155	-1	49
26180	74	26200,50	26155	26205	49	99
26230	124	26250,100	26205	26255	99	149
26280	174	26300,150	26255	26305	149	199
26330	224	26350,200	26305	26355	199	249
26380	274	26400,250	26355	26405	249	299
26430	324	26450,300	26405	26455	299	349
26480	374	26500,350	26455	26505	349	399
26530	424	26550,400	26505	26555	399	449
26580	474	26600,450	26555	26605	449	499
26630	524	26650,500	26605	26655	499	549
26680	574	26700,550	26655	26705	549	599
26730	624	26750,600	26705	26755	599	649
26780	674	26800,650	26755	26805	649	699
26830	724	26850,700	26805	26855	699	749
26880	774	26900,750	26855	26905	749	799
26930	824	26950,800	26905	26955	799	849
26980	874	27000,850	26955	27005	849	899
26180	24	26200,0	26155	26205	-1	49
26280	124	26300,100	26255	26305	99	149
26380	224	26400,200	26355	26405	199	249
26480	324	26500,300	26455	26505	299	349
26580	424	26600,400	26555	26605	399	449
26680	524	26700,500	26655	26705	499	549
26780	624	26800,600	26755	26805	599	649
26880	724	26900,700	26855	26905	699	749
26980	824	27000,800	26955	27005	799	849
26230	74	26250,50	26205	26255	49	99
26330	174	26350,150	26305	26355	149	199
26430	274	26450,250	26405	26455	249	299
26530	374	26550,350	26505	26555	349	399
26630	474	26650,450	26605	26655	449	499
26730	574	26750,550	26705	26755	549	599
26830	674	26850,650	26805	26855	649	699
26930	774	26950,750	26905	26955	749	799
27030	874	27050,850	27005	27055	849	899
26230	24	26250,0	26205	26255	-1	49
26280	74	26300,50	26255	26305	49	99
26330	124	26350,100	26305	26355	99	149
26380	174	26400,150	26355	26405	149	199
26430	224	26450,200	26405	26455	199	249
26480	274	26500,250	26455	26505	249	299
26530	324	26550,300	26505	26555	299	349
26580	374	26600,350	26555	26605	349	399
26630	424	26650,400	26605	26655	399	449
26680	474	26700,450	26655	26705	449	499
26730	524	26750,500	26705	26755	499	549
26780	574	26800,550	26755	26805	549	599
26830	624	26850,600	26805	26855	599	649
26880	674	26900,650	26855	26905	649	699
26930	724	26950,700	26905	26955	699	749
26980	774	27000,750	26955	27005	749	799
27030	824	27050,800	27005	27055	799	849
26280	24	26300,0	26255	26305	-1	49
26380	124	26400,100	26355	26405	99	149
26480	224	26500,200	26455	26505	199	249
26580	324	26600,300	26555	26605	299	349
26680	424	26700,400	26655	26705	399	449
26780	524	26800,500	26755	26805	499	549
26880	624	26900,600	26855	26905	599	649
26980	724	27000,700	26955	27005	699	749
26330	74	26350,50	26305	26355	49	99
26430	174	26450,150	26405	26455	149	199
26530	274	26550,250	26505	26555	249	299
26630	374	26650,350	26605	26655	349	399
26730	474	26750,450	26705	26755	449	499
26830	574	26850,550	26805	26855	549	599
26930	674	26950,650	26905	26955	649	699
27030	774	27050,750	27005	27055	749	799
27080	824	27100,800	27055	27105	799	849
26330	24	26350,0	26305	26355	-1	49
26380	74	26400,50	26355	26405	49	99
26430	124	26450,100	26405	26455	99	149
26480	174	26500,150	26455	26505	149	199
26530	224	26550,200	26505	26555	199	249
26580	274	26600,250	26555	26605	249	299
26630	324	26650,300	26605	26655	299	349
26680	374	26700,350	26655	26705	349	399
26730	424	26750,400	26705	26755	399	449
26780	474	26800,450	26755	26805	449	499
26830	524	26850,500	26805	26855	499	549
26880	574	26900,550	26855	26905	549	599
26930	624	26950,600	26905	26955	599	649
26980	674	27000,650	26955	27005	649	699
27030	724	27050,700	27005	27055	699	749
27080	774	27100,750	27055	27105	749	799
26380	24	26400,0	26355	26405	-1	49
26480	124	26500,100	26455	26505	99	149
26580	224	26600,200	26555	26605	199	249
26680	324	26700,300	26655	26705	299	349
26780	424	26800,400	26755	26805	399	449
26880	524	26900,500	26855	26905	499	549
26980	624	27000,600	26955	27005	599	649
27080	724	27100,700	27055	27105	699	749
26430	74	26450,50	26405	26455	49	99
26530	174	26550,150	26505	26555	149	199
26630	274	26650,250	26605	26655	249	299
26730	374	26750,350	26705	26755	349	399
26830	474	26850,450	26805	26855	449	499
26930	574	26950,550	26905	26955	549	599
27030	674	27050,650	27005	27055	649	699
27130	774	27150,750	27105	27155	749	799
26430	24	26450,0	26405	26455	-1	49
26480	74	26500,50	26455	26505	49	99
26530	124	26550,100	26505	26555	99	149
26580	174	26600,150	26555	26605	149	199
26630	224	26650,200	26605	26655	199	249
26680	274	26700,250	26655	26705	249	299
26730	324	26750,300	26705	26755	299	349
26780	374	26800,350	26755	26805	349	399
26830	424	26850,400	26805	26855	399	449
26880	474	26900,450	26855	26905	449	499
26930	524	26950,500	26905	26955	499	549
26980	574	27000,550	26955	27005	549	599
27030	624	27050,600	27005	27055	599	649
27080	674	27100,650	27055	27105	649	699
27130	724	27150,700	27105	27155	699	749
26480	24	26500,0	26455	26505	-1	49
26580	124	26600,100	26555	26605	99	149
26680	224	26700,200	26655	26705	199	249
26780	324	26800,300	26755	26805	299	349
26880	424	26900,400	26855	26905	399	449
26980	524	27000,500	26955	27005	499	549
27080	624	27100,600	27055	27105	599	649
26530	74	26550,50	26505	26555	49	99
26630	174	26650,150	26605	26655	149	199
26730	274	26750,250	26705	26755	249	299
26830	374	26850,350	26805	26855	349	399
26930	474	26950,450	26905	26955	449	499
27030	574	27050,550	27005	27055	549	599
27130	674	27150,650	27105	27155	649	699
27180	724	27200,700	27155	27205	699	749
26530	24	26550,0	26505	26555	-1	49
26580	74	26600,50	26555	26605	49	99
26630	124	26650,100	26605	26655	99	149
26680	174	26700,150	26655	26705	149	199
26730	224	26750,200	26705	26755	199	249
26780	274	26800,250	26755	26805	249	299
26830	324	26850,300	26805	26855	299	349
26880	374	26900,350	26855	26905	349	399
26930	424	26950,400	26905	26955	399	449
26980	474	27000,450	26955	27005	449	499
27030	524	27050,500	27005	27055	499	549
27080	574	27100,550	27055	27105	549	599
27130	624	27150,600	27105	27155	599	649
27180	674	27200,650	27155	27205	649	699
26580	24	26600,0	26555	26605	-1	49
26680	124	26700,100	26655	26705	99	149
26780	224	26800,200	26755	26805	199	249
26880	324	26900,300	26855	26905	299	349
26980	424	27000,400	26955	27005	399	449
27080	524	27100,500	27055	27105	499	549
27180	624	27200,600	27155	27205	599	649
26630	74	26650,50	26605	26655	49	99
26730	174	26750,150	26705	26755	149	199
26830	274	26850,250	26805	26855	249	299
26930	374	26950,350	26905	26955	349	399
27030	474	27050,450	27005	27055	449	499
27130	574	27150,550	27105	27155	549	599
27230	674	27250,650	27205	27255	649	699
26630	24	26650,0	26605	26655	-1	49
26680	74	26700,50	26655	26705	49	99
26730	124	26750,100	26705	26755	99	149
26780	174	26800,150	26755	26805	149	199
26830	224	26850,200	26805	26855	199	249
26880	274	26900,250	26855	26905	249	299
26930	324	26950,300	26905	26955	299	349
26980	374	27000,350	26955	27005	349	399
27030	424	27050,400	27005	27055	399	449
27080	474	27100,450	27055	27105	449	499
27130	524	27150,500	27105	27155	499	549
27180	574	27200,550	27155	27205	549	599
27230	624	27250,600	27205	27255	599	649
26680	24	26700,0	26655	26705	-1	49
26780	124	26800,100	26755	26805	99	149
26880	224	26900,200	26855	26905	199	249
26980	324	27000,300	26955	27005	299	349
27080	424	27100,400	27055	27105	399	449
27180	524	27200,500	27155	27205	499	549
26730	74	26750,50	26705	26755	49	99
26830	174	26850,150	26805	26855	149	199
26930	274	26950,250	26905	26955	249	299
27030	374	27050,350	27005	27055	349	399
27130	474	27150,450	27105	27155	449	499
27230	574	27250,550	27205	27255	549	599
27280	624	27300,600	27255	27305	599	649
26730	24	26750,0	26705	26755	-1	49
26780	74	26800,50	26755	26805	49	99
26830	124	26850,100	26805	26855	99	149
26880	174	26900,150	26855	26905	149	199
26930	224	26950,200	26905	26955	199	249
26980	274	27000,250	26955	27005	249	299
27030	324	27050,300	27005	27055	299	349
27080	374	27100,350	27055	27105	349	399
27130	424	27150,400	27105	27155	399	449
27180	474	27200,450	27155	27205	449	499
27230	524	27250,500	27205	27255	499	549
27280	574	27300,550	27255	27305	549	599
26780	24	26800,0	26755	26805	-1	49
26880	124	26900,100	26855	26905	99	149
26980	224	27000,200	26955	27005	199	249
27080	324	27100,300	27055	27105	299	349
27180	424	27200,400	27155	27205	399	449
27280	524	27300,500	27255	27305	499	549
26830	74	26850,50	26805	26855	49	99
26930	174	26950,150	26905	26955	149	199
27030	274	27050,250	27005	27055	249	299
27130	374	27150,350	27105	27155	349	399
27230	474	27250,450	27205	27255	449	499
27330	574	27350,550	27305	27355	549	599
26830	24	26850,0	26805	26855	-1	49
26880	74	26900,50	26855	26905	49	99
26930	124	26950,100	26905	26955	99	149
26980	174	27000,150	26955	27005	149	199
27030	224	27050,200	27005	27055	199	249
27080	274	27100,250	27055	27105	249	299
27130	324	27150,300	27105	27155	299	349
27180	374	27200,350	27155	27205	349	399
27230	424	27250,400	27205	27255	399	449
27280	474	27300,450	27255	27305	449	499
27330	524	27350,500	27305	27355	499	549
26880	24	26900,0	26855	26905	-1	49
26980	124	27000,100	26955	27005	99	149
27080	224	27100,200	27055	27105	199	249
27180	324	27200,300	27155	27205	299	349
27280	424	27300,400	27255	27305	399	449
26930	74	26950,50	26905	26955	49	99
27030	174	27050,150	27005	27055	149	199
27130	274	27150,250	27105	27155	249	299
27230	374	27250,350	27205	27255	349	399
27330	474	27350,450	27305	27355	449	499
27380	524	27400,500	27355	27405	499	549
26930	24	26950,0	26905	26955	-1	49
26980	74	27000,50	26955	27005	49	99
27030	124	27050,100	27005	27055	99	149
27080	174	27100,150	27055	27105	149	199
27130	224	27150,200	27105	27155	199	249
27180	274	27200,250	27155	27205	249	299
27230	324	27250,300	27205	27255	299	349
27280	374	27300,350	27255	27305	349	399
27330	424	27350,400	27305	27355	399	449
27380	474	27400,450	27355	27405	449	499
26980	24	27000,0	26955	27005	-1	49
27080	124	27100,100	27055	27105	99	149
27180	224	27200,200	27155	27205	199	249
27280	324	27300,300	27255	27305	299	349
27380	424	27400,400	27355	27405	399	449
27030	74	27050,50	27005	27055	49	99
27130	174	27150,150	27105	27155	149	199
27230	274	27250,250	27205	27255	249	299
27330	374	27350,350	27305	27355	349	399
27430	474	27450,450	27405	27455	449	499
27030	24	27050,0	27005	27055	-1	49
27080	74	27100,50	27055	27105	49	99
27130	124	27150,100	27105	27155	99	149
27180	174	27200,150	27155	27205	149	199
27230	224	27250,200	27205	27255	199	249
27280	274	27300,250	27255	27305	249	299
27330	324	27350,300	27305	27355	299	349
27380	374	27400,350	27355	27405	349	399
27430	424	27450,400	27405	27455	399	449
27080	24	27100,0	27055	27105	-1	49
27180	124	27200,100	27155	27205	99	149
27280	224	27300,200	27255	27305	199	249
27380	324	27400,300	27355	27405	299	349
27130	74	27150,50	27105	27155	49	99
27230	174	27250,150	27205	27255	149	199
27330	274	27350,250	27305	27355	249	299
27430	374	27450,350	27405	27455	349	399
27480	424	27500,400	27455	27505	399	449
27130	24	27150,0	27105	27155	-1	49
27180	74	27200,50	27155	27205	49	99
27230	124	27250,100	27205	27255	99	149
27280	174	27300,150	27255	27305	149	199
27330	224	27350,200	27305	27355	199	249
27380	274	27400,250	27355	27405	249	299
27430	324	27450,300	27405	27455	299	349
27480	374	27500,350	27455	27505	349	399
27180	24	27200,0	27155	27205	-1	49
27280	124	27300,100	27255	27305	99	149
27380	224	27400,200	27355	27405	199	249
27480	324	27500,300	27455	27505	299	349
27230	74	27250,50	27205	27255	49	99
27330	174	27350,150	27305	27355	149	199
27430	274	27450,250	27405	27455	249	299
27530	374	27550,350	27505	27555	349	399
27230	24	27250,0	27205	27255	-1	49
27280	74	27300,50	27255	27305	49	99
27330	124	27350,100	27305	27355	99	149
27380	174	27400,150	27355	27405	149	199
27430	224	27450,200	27405	27455	199	249
27480	274	27500,250	27455	27505	249	299
27530	324	27550,300	27505	27555	299	349
27280	24	27300,0	27255	27305	-1	49
27380	124	27400,100	27355	27405	99	149
27480	224	27500,200	27455	27505	199	249
27330	74	27350,50	27305	27355	49	99
27430	174	27450,150	27405	27455	149	199
27530	274	27550,250	27505	27555	249	299
27580	324	27600,300	27555	27605	299	349
27330	24	27350,0	27305	27355	-1	49
27380	74	27400,50	27355	27405	49	99
27430	124	27450,100	27405	27455	99	149
27480	174	27500,150	27455	27505	149	199
27530	224	27550,200	27505	27555	199	249
27580	274	27600,250	27555	27605	249	299
27380	24	27400,0	27355	27405	-1	49
27480	124	27500,100	27455	27505	99	149
27580	224	27600,200	27555	27605	199	249
27430	74	27450,50	27405	27455	49	99
27530	174	27550,150	27505	27555	149	199
27630	274	27650,250	27605	27655	249	299
27430	24	27450,0	27405	27455	-1	49
27480	74	27500,50	27455	27505	49	99
27530	124	27550,100	27505	27555	99	149
27580	174	27600,150	27555	27605	149	199
27630	224	27650,200	27605	27655	199	249
27480	24	27500,0	27455	27505	-1	49
27580	124	27600,100	27555	27605	99	149
27530	74	27550,50	27505	27555	49	99
27630	174	27650,150	27605	27655	149	199
27680	224	27700,200	27655	27705	199	249
27530	24	27550,0	27505	27555	-1	49
27580	74	27600,50	27555	27605	49	99
27630	124	27650,100	27605	27655	99	149
27680	174	27700,150	27655	27705	149	199
27580	24	27600,0	27555	27605	-1	49
27680	124	27700,100	27655	27705	99	149
27630	74	27650,50	27605	27655	49	99
27730	174	27750,150	27705	27755	149	199
27630	24	27650,0	27605	27655	-1	49
27680	74	27700,50	27655	27705	49	99
27730	124	27750,100	27705	27755	99	149
27680	24	27700,0	27655	27705	-1	49
27730	74	27750,50	27705	27755	49	99
27780	124	27800,100	27755	27805	99	149
27730	24	27750,0	27705	27755	-1	49
27780	74	27800,50	27755	27805	49	99
27780	24	27800,0	27755	27805	-1	49
27830	74	27850,50	27805	27855	49	99
27830	24	27850,0	27805	27855	-1	49
27880	24	27900,0	27855	27905	-1	49
